"model_id","nowcast_date","Energy Score","Brier Score Point","Brier Score Dist","Interval Coverage 50","Interval Coverage 90","n"
"LANL-CovTransformer","2025-11-05",NA,0.276638813764961,NA,NA,NA,368
"LANL-CovTransformer","2025-11-12",NA,0.296792311968954,NA,NA,NA,346
"LANL-CovTransformer","2025-11-19",NA,0.261728761426435,NA,NA,NA,309
"LANL-CovTransformer","2025-11-26",NA,0.282463700150092,NA,NA,NA,348
"LANL-CovTransformer","2025-12-03",NA,0.278359303934432,NA,NA,NA,406
"LANL-CovTransformer","2025-12-10",NA,0.30465659147729,NA,NA,NA,408
"LANL-CovTransformer","2025-12-17",NA,0.340576805020831,NA,NA,NA,432
"LANL-CovTransformer","2025-12-24",NA,0.348020863525065,NA,NA,NA,456
"UGA-multicast","2024-10-30",1.12053437504144,0.324086298912768,0.327911804741813,0.761879895561358,0.894516971279373,747
"UGA-multicast","2024-11-06",1.15751978475422,0.33403066372058,0.338489565728683,0.775117126496616,0.884435190005206,716
"UGA-multicast","2024-11-13",1.23822061678807,0.34711970113679,0.352139541284112,0.759368836291913,0.863905325443787,793
"UGA-multicast","2024-11-20",1.15028624131173,0.345959087448078,0.35057578682807,0.801876955161627,0.882168925964546,625
"UGA-multicast","2024-11-27",1.2357188545805,0.361910888408324,0.367164131078446,0.777442094662638,0.856998992950655,700
"UGA-multicast","2024-12-04",1.34058431510426,0.373621391776284,0.379524534144393,0.765300961052099,0.837126960040465,720
"UGA-multicast","2024-12-11",1.35008846503043,0.371624846113341,0.377427148160668,0.768607594936709,0.841518987341772,715
"UGA-multicast","2024-12-18",1.41765648101408,0.379560219313428,0.385546310928476,0.749505928853755,0.826581027667984,768
"UGA-multicast","2024-12-25",1.51429909547174,0.37648250253169,0.382293078238144,0.745771399282419,0.818042029728344,749
"UGA-multicast","2025-01-01",1.65936326532577,0.381769675473629,0.387749072834043,0.698871996076508,0.784207945071113,884
"UGA-multicast","2025-01-08",1.72222133409897,0.38632299350741,0.391953301155151,0.689504373177843,0.763848396501458,922
"UGA-multicast","2025-01-15",2.34946645436107,0.397597665110066,0.403621748307591,0.613098002786809,0.687877380399443,1101
"UGA-multicast","2025-01-22",2.25529169766325,0.406186082652763,0.411457893129155,0.641244355243352,0.734069242348219,951
"UGA-multicast","2025-01-29",2.48875296869817,0.418172647690771,0.423278425212246,0.642177589852008,0.708245243128964,847
"UGA-multicast","2025-02-05",1.81161420471497,0.395225549055268,0.402277633837196,0.658770161290323,0.809475806451613,919
"UGA-multicast","2025-02-12",1.81594825960016,0.392288085989119,0.398979280011031,0.679127725856698,0.820872274143302,839
"UGA-multicast","2025-02-19",1.90865735970635,0.399533915387624,0.406503219127444,0.646829268292683,0.797560975609756,970
"UGA-multicast","2025-02-26",1.69886702842996,0.392413198132488,0.3990812780613,0.698271346254584,0.837087480356207,801
"UGA-multicast","2025-03-05",1.60417077925118,0.381794436759757,0.388881843370719,0.699897750511247,0.849693251533742,840
"UGA-multicast","2025-03-12",1.39395178108811,0.365443101370944,0.372599874122094,0.755113024757804,0.888589881593111,697
"UGA-multicast","2025-03-19",1.36991531059398,0.360984543542843,0.367149640197471,0.777235772357724,0.892140921409214,640
"UGA-multicast","2025-03-26",1.34794646835216,0.344696694909331,0.349490188335026,0.7888,0.8992,630
"UGA-multicast","2025-04-02",1.17252800055747,0.336142995506463,0.343812322935246,0.788962698007154,0.910066428206438,673
"UGA-multicast","2025-04-09",1.16087142390278,0.335649496097784,0.344154162698966,0.788252714708786,0.904738400789733,708
"UGA-multicast","2025-04-16",1.09681094693027,0.332982068066591,0.33926425198392,0.814977973568282,0.916789035731767,643
"UGA-multicast","2025-04-23",1.09365129224366,0.324986916557536,0.331476231452842,0.828557312252964,0.923913043478261,597
"UGA-multicast","2025-04-30",1.13418477251914,0.328148412072626,0.333917439635105,0.843968095712861,0.930707876370887,512
"UGA-multicast","2025-05-07",1.24590172955392,0.333501642634168,0.339628128326198,0.842534805568891,0.921267402784446,518
"UGA-multicast","2025-05-14",1.23067641941011,0.339690309533117,0.348433642744232,0.834344377041531,0.910872608492767,573
"UGA-multicast","2025-05-21",1.38090097088215,0.348368265810245,0.363353086803954,0.840845070422535,0.912676056338028,544
"UGA-multicast","2025-05-28",1.71630010829308,0.372380760575395,0.38517736394189,0.840994371482176,0.905253283302064,526
"UGA-multicast","2025-06-04",1.56666071769078,0.378418951758639,0.388143319285321,0.858098423315815,0.920210224558051,460
"UGA-multicast","2025-06-11",2.17673547857256,0.441633293310562,0.458106028775629,0.833973128598848,0.897312859884837,438
"UGA-multicast","2025-06-18",1.73326331321545,0.403377520633964,0.420253173712608,0.837142857142857,0.903333333333333,442
"UGA-multicast","2025-06-25",1.8098139897433,0.41487534449715,0.425729676932463,0.845419847328244,0.908874045801527,414
"UGA-multicast","2025-07-02",1.618832859969,0.379929479722753,0.392691589881495,0.857620640229336,0.923554706163402,406
"UGA-multicast","2025-07-09",3.03988795993037,0.421875947888876,0.434210197555529,0.84945212005717,0.913768461171987,389
"UGA-multicast","2025-07-16",5.50669410618095,0.558847789424781,0.569800386809272,0.816059757236228,0.869747899159664,527
"UGA-multicast","2025-07-23",1.34434138370432,0.341482052456275,0.350196442956527,0.844964871194379,0.932084309133489,536
"UGA-multicast","2025-07-30",1.22311834540348,0.307808344179433,0.31485057550935,0.843546889507892,0.941968430826369,630
"UGA-multicast","2025-08-06",1.19427171533624,0.288113744458612,0.294601953971139,0.848527349228612,0.944366526414212,622
"UGA-multicast","2025-08-13",1.14021365331144,0.270568677799652,0.274956237318916,0.855733082706767,0.950187969924812,617
"UGA-multicast","2025-08-20",1.09136634060941,0.254683126800289,0.259922631948048,0.867076631977294,0.95600756859035,642
"UGA-multicast","2025-08-27",1.16442194937727,0.245002452531323,0.249134284468654,0.869136960600375,0.946998123827392,675
"UGA-multicast","2025-09-03",1.20090362074408,0.21148626454208,0.214018636380618,0.888574126534466,0.960339943342776,636
"UGA-multicast","2025-09-10",1.26561533201771,0.187805771784897,0.192473058771781,0.904473438956198,0.958061509785648,648
"UGA-multicast","2025-09-17",0.89938482318859,0.168094353794766,0.169993702743127,0.9559902200489,0.980440097799511,520
"UGA-multicast","2025-09-24",0.831345354624008,0.160249221172931,0.161690560172574,0.966459032103498,0.983708672735985,579
"UGA-multicast","2025-10-01",0.768526666568115,0.163722783438671,0.165641563729073,0.990672557682867,0.995581737849779,500
"UGA-multicast","2025-10-08",0.72507729457147,0.170602134435093,0.172738573796091,0.895141895141895,0.96007696007696,530
"UGA-multicast","2025-10-15",0.637236480568983,0.169919227360954,0.171635281521895,0.914285714285714,0.966502463054187,438
"UGA-multicast","2025-10-22",0.596899148190593,0.16059861192707,0.162676005830232,0.919981060606061,0.972537878787879,460
"UGA-multicast","2025-10-29",0.548994082598507,0.153605261114437,0.15484242110683,0.92975011786893,0.974068835454974,422
"UGA-multicast","2025-11-05",0.556371630337196,0.166467141526373,0.167972183879083,0.92543652666352,0.974044360547428,393
"UGA-multicast","2025-11-12",0.539636642958313,0.163891727668582,0.165614646354929,0.929617383089277,0.973075106282475,362
"UGA-multicast","2025-11-19",0.486495345498604,0.152010570690822,0.154158322603056,0.932987258140632,0.980179329872581,326
"UGA-multicast","2025-11-26",0.499572688797074,0.158429197238952,0.163031953860089,0.946385830540929,0.986596457635232,387
"UGA-multicast","2025-12-03",0.534045088442392,0.159653315621264,0.162772074681263,0.936311787072243,0.975285171102662,466
"UGA-multicast","2025-12-10",0.578501402845441,0.169581370856599,0.173791488188705,0.918117647058823,0.960941176470588,479
"UGA-multicast","2025-12-17",0.613454814826391,0.166381105366467,0.173662800946137,0.913888888888889,0.962962962962963,583
"UGA-multicast","2025-12-24",0.653362229531817,0.171485326426844,0.175175289473437,0.908536585365854,0.950281425891182,581
"UGA-multicast","2025-12-31",0.733724893810303,0.182696252458092,0.185605717705021,0.892806770098731,0.941231781852374,594
"UMass-HMLR","2024-10-09",1.35303122966841,0.316373466477968,0.384698862587484,0.695053224796493,0.929242329367564,830
"UMass-HMLR","2024-10-16",1.24446343181264,0.316456429179322,0.31787262178685,0.704643962848297,0.899071207430341,783
"UMass-HMLR","2024-10-23",1.16506289081572,0.318613567580548,0.322529353012266,0.70481220657277,0.886150234741784,815
"UMass-HMLR","2024-10-30",1.08518370270953,0.311246285826882,0.315108813367414,0.73408947700063,0.890359168241966,716
"UMass-HMLR","2024-11-06",1.10857401289487,0.325731403436453,0.328887097298537,0.749231714812538,0.8819913952059,704
"UMass-HMLR","2024-11-13",1.19644356802134,0.33641930979453,0.339157889235245,0.731257208765859,0.86562860438293,788
"UMass-HMLR","2024-11-20",1.14611621851034,0.351402858672765,0.35850460096979,0.716955941255007,0.897196261682243,589
"UMass-HMLR","2024-11-27",1.28976149536052,0.364617192486114,0.374110823707743,0.728822882288229,0.87953795379538,699
"UMass-HMLR","2024-12-04",1.43224274773048,0.377109006386204,0.387428337139365,0.678886625933469,0.862186014935506,650
"UMass-HMLR","2024-12-11",1.41386787729138,0.373027617090677,0.383695796714987,0.673712021136063,0.873844121532365,679
"UMass-HMLR","2024-12-18",1.37697603215725,0.373247012984649,0.386122498666281,0.667082294264339,0.868453865336658,756
"UMass-HMLR","2024-12-25",1.36589713692171,0.363965403319048,0.377024302723835,0.673825503355705,0.874496644295302,728
"UMass-HMLR","2025-01-01",1.51287078218318,0.375546716505241,0.382439225838332,0.619771863117871,0.840304182509506,863
"UMass-HMLR","2025-01-08",1.48124755061643,0.373392108952378,0.380449294860764,0.577200577200577,0.82972582972583,847
"UMass-HMLR","2025-01-15",1.69582728709447,0.37756181531898,0.386735807573662,0.519918973666442,0.798784604996624,968
"UMass-HMLR","2025-01-22",1.79634703278185,0.382319513939409,0.388717411858952,0.54119425547997,0.808767951625095,823
"UMass-HMLR","2025-01-29",1.96272399398371,0.385287097342284,0.392801015988861,0.551394422310757,0.816733067729084,737
"UMass-HMLR","2025-02-05",1.67958889423509,0.374989107345554,0.383763381862881,0.595907928388747,0.858056265984655,886
"UMass-HMLR","2025-02-12",1.69361113345849,0.381996353968156,0.392622339437532,0.607001321003963,0.872523117569353,812
"UMass-HMLR","2025-02-19",1.60373812758556,0.381649730885909,0.406119856163463,0.54980595084088,0.884217335058215,945
"UMass-HMLR","2025-02-26",1.57703777136612,0.388005896012047,0.404232601588029,0.590909090909091,0.840909090909091,769
"UMass-HMLR","2025-03-05",1.43075841142057,0.372394347905844,0.389290688739922,0.638149556400507,0.875792141951838,817
"UMass-HMLR","2025-03-12",1.2981167087699,0.364203418142012,0.378766661811334,0.710727969348659,0.908684546615581,687
"UMass-HMLR","2025-03-19",1.30516417944243,0.36358113643601,0.378541210779084,0.74450721908349,0.903954802259887,631
"UMass-HMLR","2025-03-26",1.29762301810157,0.351587228139522,0.364431931138555,0.752310536044362,0.913123844731978,620
"UMass-HMLR","2025-04-02",1.21182371084737,0.332582041273836,0.344550049968197,0.777717094483889,0.914254505734571,673
"UMass-HMLR","2025-04-09",1.19792656268737,0.316542928466171,0.335519420220937,0.786771964461994,0.914610069101678,708
"UMass-HMLR","2025-04-16",1.17456713964623,0.317362755203851,0.332355599662796,0.81791483113069,0.917278511992168,643
"UMass-HMLR","2025-04-23",1.09176842643961,0.311398395799024,0.32195690401602,0.827075098814229,0.91600790513834,597
"UMass-HMLR","2025-04-30",1.15850724254918,0.318344379070182,0.327913432432793,0.846460618145563,0.918245264207378,512
"UMass-HMLR","2025-05-07",1.32553272058552,0.331313216039081,0.33769491670285,0.844935189630341,0.904944791166587,518
"UMass-HMLR","2025-05-14",1.35779871847658,0.337627999953139,0.344631566121168,0.837144190387307,0.895006999533364,573
"UMass-HMLR","2025-05-21",1.35842820323383,0.343875424064076,0.368179585218356,0.837558685446009,0.902816901408451,544
"UMass-HMLR","2025-05-28",1.84243023500929,0.364262849788774,0.384819222450743,0.836772983114446,0.901031894934334,526
"UMass-HMLR","2025-06-04",1.70460484689708,0.364005029680322,0.38625159490884,0.855231724796942,0.915910176779742,460
"UMass-HMLR","2025-06-11",2.1609842259349,0.412596253604602,0.424944757629558,0.842610364683301,0.907869481765835,438
"UMass-HMLR","2025-06-18",1.99992601163954,0.384976937745963,0.406222194252587,0.85047619047619,0.919047619047619,442
"UMass-HMLR","2025-06-25",1.89184435880702,0.391670322874882,0.41232918872109,0.85543893129771,0.924141221374046,414
"UMass-HMLR","2025-07-02",1.67553500446447,0.363591116999459,0.384915741194784,0.867176301958911,0.937410415671285,406
"UMass-HMLR","2025-07-09",1.45543926387599,0.347466525179005,0.370725142178264,0.86088613625536,0.939971414959505,389
"UMass-HMLR","2025-07-16",1.84242201446961,0.349826859009832,0.37410271890893,0.849206349206349,0.935574229691877,527
"UMass-HMLR","2025-07-23",1.44356267369924,0.32835951694068,0.347341620846481,0.84824355971897,0.940515222482436,536
"UMass-HMLR","2025-07-30",1.42453379142671,0.308324826724123,0.335196306614283,0.846332404828227,0.938718662952646,630
"UMass-HMLR","2025-08-06",1.46197330532218,0.288310004422528,0.306951822671385,0.851799906498364,0.938288920056101,622
"UMass-HMLR","2025-08-13",1.26546529004185,0.268894371453368,0.289101749165986,0.855263157894737,0.945018796992481,617
"UMass-HMLR","2025-08-20",1.17856583081897,0.257490396410425,0.277518658532765,0.865184484389782,0.947492904446547,642
"UMass-HMLR","2025-08-27",1.12375996024307,0.239240621347928,0.25474819240523,0.872889305816135,0.951219512195122,675
"UMass-HMLR","2025-09-03",1.15864742188624,0.212438011369236,0.226441067772871,0.892351274787535,0.961284230406043,636
"UMass-HMLR","2025-09-10",1.15960851024736,0.186840146490533,0.19831787201177,0.909133271202237,0.965983224603914,648
"UMass-HMLR","2025-09-17",0.925825662675644,0.165510724075908,0.176450409808625,0.9559902200489,0.98239608801956,520
"UMass-HMLR","2025-09-24",0.859966744490271,0.159087510337877,0.168117007398753,0.965979875419262,0.985146142788692,579
"UMass-HMLR","2025-10-01",0.815375545752191,0.164126641226442,0.169491974827561,0.990181639666176,0.99607265586647,500
"UMass-HMLR","2025-10-08",0.768482691479944,0.16740342666981,0.172138082435089,0.890812890812891,0.963924963924964,530
"UMass-HMLR","2025-10-15",0.661092818907967,0.169814478387262,0.17230682408767,0.910837438423645,0.966502463054187,438
"UMass-HMLR","2025-10-22",0.63416530220137,0.162151869118885,0.165303782108437,0.915719696969697,0.965435606060606,460
"UMass-HMLR","2025-10-29",0.58781788016372,0.156067915079394,0.159168200987026,0.926449787835926,0.966996699669967,422
"UMass-HMLR","2025-11-05",0.600956688961919,0.172276474655675,0.174174814545613,0.917885795186409,0.965549787635677,393
"UMass-HMLR","2025-11-12",0.56974189492704,0.168268896366622,0.170845443008758,0.922059518186112,0.965989607935758,362
"UMass-HMLR","2025-11-19",0.501306663740684,0.156127070982059,0.156641059024987,0.927796130250118,0.973100519112789,326
"UMass-HMLR","2025-11-26",0.525798088696824,0.158049702423638,0.163502071390135,0.941120153183341,0.977979894686453,387
"UMass-HMLR","2025-12-03",0.541186689693273,0.156919811034153,0.161347031960361,0.929657794676806,0.975285171102662,466
"UMass-HMLR","2025-12-10",0.597677295778104,0.166815933210368,0.171480245772446,0.911529411764706,0.973647058823529,479
"UMass-HMLR","2025-12-17",0.604195394581614,0.160143409626161,0.167364861621306,0.914351851851852,0.973148148148148,583
"UMass-HMLR","2025-12-24",0.645896026551227,0.165304319777414,0.171510349054366,0.905253283302064,0.965290806754221,581
"UMass-HMLR","2025-12-31",0.708631602923665,0.173790111020254,0.180728162971361,0.893276915843912,0.96708979783733,594
"UMass-PyHMLR","2025-11-26",0.636862041010505,0.180491661597178,0.184708716928662,0.930110100526568,0.958831977022499,387
"UMass-PyHMLR","2025-12-03",0.700839066588751,0.195612303617194,0.203996230948304,0.909695817490494,0.947243346007605,466
"UMass-PyHMLR","2025-12-10",0.748746085298147,0.192897724384912,0.198506963607655,0.885176470588235,0.933176470588235,479
"UMass-PyHMLR","2025-12-17",0.730266520125913,0.176331559215629,0.184918063783022,0.893518518518518,0.931018518518518,583
"UMass-PyHMLR","2025-12-24",0.77073224758539,0.168307043401533,0.170298721252272,0.889305816135084,0.930112570356473,581
"UMass-PyHMLR","2025-12-31",0.859541033744664,0.185055001427032,0.190225394628664,0.889515749882464,0.929007992477668,594
"blab-gisaid_hier_mlr","2025-07-02",1.58904963720405,0.353036442975399,0.369786835577039,0.564625850340136,0.773242630385488,272
"blab-gisaid_hier_mlr","2025-07-09",1.56592500287652,0.340053070284519,0.35655677332948,0.5375,0.7875,241
"blab-gisaid_hier_mlr","2025-07-16",2.03654097588958,0.313453457514662,0.324774366176454,0.507163323782235,0.756446991404012,258
"blab-gisaid_hier_mlr","2025-07-30",1.90514357802423,0.272408950591422,0.278804762810683,0.575,0.7925,281
"blab-gisaid_hier_mlr","2025-08-13",1.7720312271861,0.245004473868726,0.24881657577158,0.523936170212766,0.800531914893617,280
"blab-gisaid_hier_mlr","2025-08-20",1.50676157961921,0.220705076681042,0.223512952702494,0.614432989690722,0.843298969072165,342
"blab-gisaid_hier_mlr","2025-08-27",1.46189017047674,0.204834817178846,0.207038155752683,0.626898047722343,0.867678958785249,314
"blab-gisaid_hier_mlr","2025-09-03",1.41762181655253,0.184530856433554,0.186066077025442,0.746296296296296,0.92037037037037,311
"blab-gisaid_hier_mlr","2025-09-10",1.43676167351057,0.173354785343613,0.174807258636784,0.771384136858476,0.925349922239502,372
"blab-gisaid_hier_mlr","2025-09-17",1.32873562247972,0.147071704706375,0.148178682041568,0.882466281310212,0.957610789980732,277
"blab-gisaid_hier_mlr","2025-09-24",1.26337688232593,0.14816732525958,0.1488250170542,0.913112164296998,0.966824644549763,336
"blab-gisaid_hier_mlr","2025-10-01",1.14216746782502,0.158611427674721,0.15925030067417,0.970717423133236,0.988286969253294,349
"blab-gisaid_hier_mlr","2025-10-08",1.08835905714032,0.147995136354109,0.148522918029849,0.754491017964072,0.905688622754491,330
"blab-gisaid_hier_mlr","2025-10-15",0.893803243619993,0.157003138844884,0.157452630138649,0.768707482993197,0.904761904761905,258
"blab-gisaid_hier_mlr","2025-10-22",0.840700202105027,0.155800215697693,0.156260390222855,0.757377049180328,0.89016393442623,296
"blab-open_hier_mlr","2025-10-29",0.702255669925147,0.158850005281621,0.159228377385867,0.693832599118943,0.850220264317181,311
"blab-open_hier_mlr","2025-11-05",0.679664257797314,0.165333157836525,0.165764559141365,0.65952380952381,0.845238095238095,295
"blab-open_hier_mlr","2025-11-12",0.614432315896302,0.156636537408406,0.157183174766881,0.672248803827751,0.84688995215311,284
"blab-open_hier_mlr","2025-11-19",0.559472520086709,0.145650330603407,0.146475109943059,0.694711538461538,0.867788461538462,257
"blab-open_hier_mlr","2025-11-26",0.566946557329091,0.133797046423382,0.135015598561233,0.768229166666667,0.903645833333333,279
"blab-open_hier_mlr","2025-12-03",0.6626930115424,0.141639117438761,0.143192351534811,0.763380281690141,0.904225352112676,257
"blab-open_hier_mlr","2025-12-10",0.742778767830014,0.148497860361379,0.150374676009984,0.744063324538259,0.891820580474934,272
"blab-open_hier_mlr","2025-12-17",0.834576101611148,0.15277540670325,0.154464671236236,0.716253443526171,0.870523415977961,272
"blab-open_hier_mlr","2025-12-24",0.864495899398464,0.144052511722569,0.145386837700301,0.679300291545189,0.868804664723032,284
"blab-open_hier_mlr","2025-12-31",1.00106187895318,0.149682998353668,0.151251670964662,0.624161073825503,0.899328859060403,250
